,aa_percent0_x,aa_percent1_x,aa_percent2_x,aa_percent3_x,aa_percent4_x,aa_percent5_x,aa_percent6_x,aa_percent7_x,aa_percent8_x,aa_percent9_x,aa_percent10_x,aa_percent11_x,aa_percent12_x,aa_percent13_x,aa_percent14_x,aa_percent15_x,aa_percent16_x,aa_percent17_x,aa_percent18_x,aa_percent19_x,aromacity_x,instability_x,flexibility_x,isoelectric_x,mol_extinct1_x,mol_extinct2_x,mw_x,gravy_x,ss_faction1_x,ss_faction2_x,ss_faction3_x,aa_percent0_y,aa_percent1_y,aa_percent2_y,aa_percent3_y,aa_percent4_y,aa_percent5_y,aa_percent6_y,aa_percent7_y,aa_percent8_y,aa_percent9_y,aa_percent10_y,aa_percent11_y,aa_percent12_y,aa_percent13_y,aa_percent14_y,aa_percent15_y,aa_percent16_y,aa_percent17_y,aa_percent18_y,aa_percent19_y,aromacity_y,instability_y,flexibility_y,isoelectric_y,mol_extinct1_y,mol_extinct2_y,mw_y,gravy_y,ss_faction1_y,ss_faction2_y,ss_faction3_y,name
3q1s,0.048,0.016,0.024,0.04,0.016,0.096,0.008,0.072,0.024,0.088,0.016,0.04,0.048,0.032,0.048,0.128,0.08,0.064,0.032,0.08,0.128,38.76799999999998,0.992761904761905,8.02764892578125,36900,37025,13844.494699999987,-0.08879999999999998,0.352,0.312,0.192,0.08571428571428572,0.01904761904761905,0.02857142857142857,0.047619047619047616,0.0380952380952381,0.09523809523809523,0.0,0.0380952380952381,0.02857142857142857,0.11428571428571428,0.0,0.01904761904761905,0.06666666666666667,0.0761904761904762,0.06666666666666667,0.11428571428571428,0.08571428571428572,0.02857142857142857,0.009523809523809525,0.0380952380952381,0.08571428571428572,46.8580952380952,1.0007108134920635,8.74298095703125,11460,11585,11326.584599999991,-0.33142857142857146,0.26666666666666666,0.29523809523809524,0.24761904761904763,3q1s
2g2r,0.06779661016949153,0.01694915254237288,0.0423728813559322,0.01694915254237288,0.025423728813559324,0.06779661016949153,0.01694915254237288,0.01694915254237288,0.07627118644067797,0.06779661016949153,0.03389830508474576,0.05084745762711865,0.03389830508474576,0.05084745762711865,0.01694915254237288,0.09322033898305085,0.1016949152542373,0.0847457627118644,0.025423728813559324,0.09322033898305085,0.1440677966101695,39.0872881355932,0.996968872870249,9.04095458984375,32890,33015,13278.875399999986,-0.3728813559322033,0.31355932203389825,0.24576271186440676,0.1864406779661017,0.026785714285714284,0.017857142857142856,0.044642857142857144,0.026785714285714284,0.044642857142857144,0.08928571428571429,0.017857142857142856,0.05357142857142857,0.05357142857142857,0.14285714285714285,0.008928571428571428,0.017857142857142856,0.05357142857142857,0.05357142857142857,0.044642857142857144,0.125,0.08928571428571429,0.05357142857142857,0.008928571428571428,0.026785714285714284,0.08035714285714285,47.80714285714284,0.9975328247803974,9.06854248046875,9970,10095,12231.908199999985,-0.05000000000000001,0.33035714285714285,0.2857142857142857,0.20535714285714285,2g2r
3mj9,0.034482758620689655,0.017241379310344827,0.04310344827586207,0.02586206896551724,0.034482758620689655,0.10344827586206896,0.02586206896551724,0.04310344827586207,0.04310344827586207,0.09482758620689655,0.017241379310344827,0.02586206896551724,0.02586206896551724,0.08620689655172414,0.034482758620689655,0.12931034482758622,0.06896551724137931,0.07758620689655173,0.02586206896551724,0.04310344827586207,0.10344827586206896,32.49060344827585,0.9964741878059636,7.98980712890625,23950,24075,12791.249099999992,-0.23879310344827592,0.31896551724137934,0.28448275862068967,0.1724137931034483,0.08333333333333333,0.018518518518518517,0.06481481481481481,0.018518518518518517,0.018518518518518517,0.09259259259259259,0.018518518518518517,0.037037037037037035,0.046296296296296294,0.06481481481481481,0.009259259259259259,0.037037037037037035,0.046296296296296294,0.06481481481481481,0.018518518518518517,0.1111111111111111,0.08333333333333333,0.08333333333333333,0.027777777777777776,0.05555555555555555,0.10185185185185185,20.808333333333326,1.0016299903799906,5.43609619140625,25440,25565,11619.745099999993,-0.298148148148148,0.28703703703703703,0.28703703703703703,0.17592592592592593,3mj9
3dvg,0.09166666666666666,0.016666666666666666,0.03333333333333333,0.041666666666666664,0.016666666666666666,0.10833333333333334,0.008333333333333333,0.03333333333333333,0.03333333333333333,0.075,0.008333333333333333,0.025,0.025,0.041666666666666664,0.05,0.1,0.08333333333333333,0.08333333333333333,0.03333333333333333,0.09166666666666666,0.14166666666666666,26.29916666666665,0.9932254397254398,8.01129150390625,38390,38515,13198.60039999999,-0.19416666666666665,0.3333333333333333,0.2583333333333333,0.21666666666666667,0.06422018348623854,0.01834862385321101,0.03669724770642202,0.01834862385321101,0.045871559633027525,0.06422018348623854,0.0,0.045871559633027525,0.045871559633027525,0.06422018348623854,0.009174311926605505,0.0,0.045871559633027525,0.08256880733944955,0.045871559633027525,0.2018348623853211,0.08256880733944955,0.05504587155963303,0.009174311926605505,0.06422018348623854,0.11926605504587157,55.61467889908258,1.0005711904761905,9.23199462890625,15930,16055,11874.112099999991,-0.2880733944954128,0.28440366972477066,0.3119266055045872,0.1559633027522936,3dvg
1p7k,0.05,0.016666666666666666,0.03333333333333333,0.05,0.016666666666666666,0.1,0.008333333333333333,0.016666666666666666,0.09166666666666666,0.058333333333333334,0.03333333333333333,0.025,0.041666666666666664,0.03333333333333333,0.016666666666666666,0.13333333333333333,0.075,0.075,0.025,0.1,0.14166666666666666,31.267499999999977,1.004551801801802,8.77789306640625,34380,34505,13319.833299999993,-0.5199999999999998,0.29166666666666663,0.30000000000000004,0.1916666666666667,0.06542056074766354,0.018691588785046728,0.009345794392523364,0.056074766355140186,0.037383177570093455,0.09345794392523364,0.018691588785046728,0.028037383177570093,0.056074766355140186,0.102803738317757,0.009345794392523364,0.028037383177570093,0.04672897196261682,0.08411214953271028,0.018691588785046728,0.1308411214953271,0.08411214953271028,0.037383177570093455,0.009345794392523364,0.06542056074766354,0.11214953271028036,44.14953271028034,1.001527818270165,8.03509521484375,15930,16055,11676.922399999992,-0.39252336448598146,0.2803738317757009,0.29906542056074764,0.23364485981308408,1p7k
3ijh,0.07142857142857142,0.015873015873015872,0.031746031746031744,0.047619047619047616,0.03968253968253968,0.10317460317460317,0.0,0.031746031746031744,0.031746031746031744,0.07936507936507936,0.023809523809523808,0.031746031746031744,0.031746031746031744,0.03968253968253968,0.05555555555555555,0.1111111111111111,0.07936507936507936,0.06349206349206349,0.023809523809523808,0.0873015873015873,0.15079365079365079,48.48253968253968,0.9962801180301181,8.00408935546875,32890,33015,14022.576499999986,-0.23730158730158715,0.32539682539682535,0.2777777777777778,0.2222222222222222,0.05357142857142857,0.017857142857142856,0.03571428571428571,0.03571428571428571,0.026785714285714284,0.08035714285714286,0.0,0.03571428571428571,0.07142857142857142,0.08928571428571429,0.017857142857142856,0.03571428571428571,0.03571428571428571,0.0625,0.044642857142857144,0.15178571428571427,0.08928571428571429,0.05357142857142857,0.017857142857142856,0.044642857142857144,0.08928571428571429,53.377678571428554,1.0057126675913084,9.39300537109375,18450,18575,12251.662999999986,-0.4455357142857143,0.26785714285714285,0.3035714285714286,0.19642857142857142,3ijh
3u7w,0.064,0.032,0.048,0.048,0.04,0.096,0.008,0.016,0.04,0.064,0.032,0.032,0.048,0.024,0.112,0.08,0.064,0.056,0.04,0.056,0.136,33.72799999999998,0.9969056855500822,9.50726318359375,37930,38180,14376.135999999984,-0.6320000000000002,0.272,0.256,0.20800000000000002,0.06930693069306931,0.019801980198019802,0.039603960396039604,0.039603960396039604,0.039603960396039604,0.10891089108910891,0.0,0.0594059405940594,0.009900990099009901,0.06930693069306931,0.0,0.019801980198019802,0.04950495049504951,0.0891089108910891,0.0594059405940594,0.13861386138613863,0.0594059405940594,0.04950495049504951,0.019801980198019802,0.0594059405940594,0.1188118811881188,38.5306930693069,0.9995076345755692,5.22320556640625,19940,20065,10991.010399999997,-0.310891089108911,0.297029702970297,0.31683168316831684,0.17821782178217824,3u7w
5mvj,0.058333333333333334,0.016666666666666666,0.041666666666666664,0.05,0.041666666666666664,0.09166666666666666,0.0,0.03333333333333333,0.06666666666666667,0.041666666666666664,0.025,0.016666666666666666,0.03333333333333333,0.058333333333333334,0.025,0.13333333333333333,0.09166666666666666,0.075,0.025,0.075,0.14166666666666666,31.288333333333313,1.0020202702702703,6.50238037109375,29910,30035,13279.660199999988,-0.4024999999999998,0.2916666666666667,0.275,0.17500000000000002,0.05357142857142857,0.017857142857142856,0.044642857142857144,0.026785714285714284,0.03571428571428571,0.08035714285714286,0.0,0.03571428571428571,0.07142857142857142,0.08928571428571429,0.017857142857142856,0.017857142857142856,0.03571428571428571,0.0625,0.044642857142857144,0.16071428571428573,0.08035714285714286,0.05357142857142857,0.017857142857142856,0.05357142857142857,0.10714285714285714,61.14205357142857,1.003425566343042,9.36004638671875,19940,20065,12305.751599999987,-0.3705357142857144,0.2857142857142857,0.29464285714285715,0.1875,5mvj
6k4z,0.059322033898305086,0.01694915254237288,0.03389830508474576,0.03389830508474576,0.025423728813559324,0.11016949152542373,0.01694915254237288,0.01694915254237288,0.06779661016949153,0.07627118644067797,0.01694915254237288,0.025423728813559324,0.05084745762711865,0.06779661016949153,0.0423728813559322,0.1016949152542373,0.07627118644067797,0.059322033898305086,0.03389830508474576,0.06779661016949153,0.1271186440677966,26.36610169491524,1.0022533857579727,9.30206298828125,33920,34045,13118.588899999988,-0.5838983050847458,0.2796610169491525,0.288135593220339,0.1864406779661017,0.08256880733944955,0.01834862385321101,0.027522935779816515,0.045871559633027525,0.03669724770642202,0.09174311926605505,0.01834862385321101,0.027522935779816515,0.027522935779816515,0.08256880733944955,0.0,0.03669724770642202,0.03669724770642202,0.03669724770642202,0.027522935779816515,0.09174311926605505,0.14678899082568808,0.10091743119266056,0.027522935779816515,0.03669724770642202,0.10091743119266056,25.122018348623843,0.9953323809523811,5.50738525390625,22460,22585,11646.873299999992,0.01100917431192655,0.3119266055045872,0.25688073394495414,0.21100917431192662,6k4z
1um5,0.05128205128205128,0.017094017094017096,0.02564102564102564,0.042735042735042736,0.017094017094017096,0.10256410256410256,0.0,0.017094017094017096,0.06837606837606838,0.08547008547008547,0.017094017094017096,0.03418803418803419,0.042735042735042736,0.05128205128205128,0.02564102564102564,0.15384615384615385,0.07692307692307693,0.06837606837606838,0.02564102564102564,0.07692307692307693,0.11965811965811965,41.00085470085468,1.0052071208112874,8.87249755859375,29910,30035,12743.107199999988,-0.4256410256410256,0.29059829059829057,0.33333333333333337,0.19658119658119658,0.04672897196261682,0.018691588785046728,0.056074766355140186,0.04672897196261682,0.028037383177570093,0.09345794392523364,0.0,0.056074766355140186,0.04672897196261682,0.09345794392523364,0.009345794392523364,0.0,0.037383177570093455,0.056074766355140186,0.056074766355140186,0.17757009345794392,0.06542056074766354,0.028037383177570093,0.009345794392523364,0.07476635514018691,0.11214953271028037,61.0336448598131,1.0036214771622933,6.40460205078125,17420,17545,11755.933199999992,-0.4289719626168223,0.2897196261682243,0.308411214953271,0.19626168224299065,1um5
2r0w,0.04878048780487805,0.016260162601626018,0.056910569105691054,0.016260162601626018,0.024390243902439025,0.08943089430894309,0.016260162601626018,0.04065040650406504,0.056910569105691054,0.10569105691056911,0.008130081300813009,0.032520325203252036,0.032520325203252036,0.04878048780487805,0.04065040650406504,0.11382113821138211,0.0975609756097561,0.07317073170731707,0.04878048780487805,0.032520325203252036,0.1056910569105691,19.17154471544715,0.9969870509607354,9.00823974609375,38960,39085,13612.246599999986,-0.22682926829268307,0.3252032520325203,0.2682926829268293,0.1788617886178862,0.026785714285714284,0.017857142857142856,0.044642857142857144,0.03571428571428571,0.044642857142857144,0.09821428571428571,0.017857142857142856,0.044642857142857144,0.05357142857142857,0.10714285714285714,0.008928571428571428,0.026785714285714284,0.05357142857142857,0.05357142857142857,0.03571428571428571,0.14285714285714285,0.0625,0.07142857142857142,0.008928571428571428,0.044642857142857144,0.09821428571428573,33.028571428571404,1.0006747572815533,7.97222900390625,12950,13075,12205.653699999988,-0.19553571428571412,0.32142857142857145,0.3214285714285714,0.17857142857142855,2r0w
6hkg,0.08196721311475409,0.01639344262295082,0.040983606557377046,0.02459016393442623,0.06557377049180328,0.12295081967213115,0.0,0.02459016393442623,0.02459016393442623,0.09016393442622951,0.03278688524590164,0.02459016393442623,0.01639344262295082,0.040983606557377046,0.06557377049180328,0.11475409836065574,0.09016393442622951,0.06557377049180328,0.02459016393442623,0.03278688524590164,0.12295081967213115,26.130327868852444,0.9931649810366625,9.14520263671875,22460,22585,13186.791699999983,0.018032786885245868,0.30327868852459017,0.27868852459016397,0.22950819672131145,0.08333333333333333,0.018518518518518517,0.009259259259259259,0.046296296296296294,0.037037037037037035,0.09259259259259259,0.0,0.046296296296296294,0.018518518518518517,0.06481481481481481,0.009259259259259259,0.027777777777777776,0.06481481481481481,0.08333333333333333,0.046296296296296294,0.12037037037037036,0.1111111111111111,0.05555555555555555,0.018518518518518517,0.046296296296296294,0.10185185185185185,42.64351851851849,0.9992568542568543,8.07745361328125,18450,18575,11613.828599999993,-0.24999999999999997,0.2685185185185185,0.3055555555555555,0.20370370370370372,6hkg
3dvn,0.09166666666666666,0.016666666666666666,0.03333333333333333,0.041666666666666664,0.016666666666666666,0.10833333333333334,0.008333333333333333,0.03333333333333333,0.03333333333333333,0.075,0.008333333333333333,0.025,0.025,0.041666666666666664,0.05,0.10833333333333334,0.075,0.08333333333333333,0.03333333333333333,0.09166666666666666,0.14166666666666666,29.960833333333312,0.9936668811668813,8.01129150390625,38390,38515,13184.57379999999,-0.19500000000000003,0.3333333333333333,0.26666666666666666,0.21666666666666667,0.06422018348623854,0.01834862385321101,0.03669724770642202,0.01834862385321101,0.045871559633027525,0.06422018348623854,0.0,0.045871559633027525,0.045871559633027525,0.06422018348623854,0.009174311926605505,0.0,0.045871559633027525,0.08256880733944955,0.03669724770642202,0.21100917431192662,0.08256880733944955,0.05504587155963303,0.009174311926605505,0.06422018348623854,0.11926605504587157,53.35045871559632,1.0009511904761905,8.98150634765625,15930,16055,11805.00369999999,-0.2541284403669724,0.28440366972477066,0.3211009174311927,0.1559633027522936,3dvn
4h88,0.05042016806722689,0.01680672268907563,0.04201680672268908,0.05042016806722689,0.025210084033613446,0.09243697478991597,0.01680672268907563,0.01680672268907563,0.05042016806722689,0.05042016806722689,0.04201680672268908,0.008403361344537815,0.025210084033613446,0.06722689075630252,0.01680672268907563,0.16806722689075632,0.08403361344537816,0.06722689075630252,0.03361344537815126,0.07563025210084033,0.13445378151260504,55.79411764705881,1.0021594155844153,5.18975830078125,35410,35535,13176.412999999993,-0.48067226890756276,0.2689075630252101,0.29411764705882354,0.19327731092436973,0.037383177570093455,0.018691588785046728,0.037383177570093455,0.056074766355140186,0.037383177570093455,0.08411214953271028,0.009345794392523364,0.09345794392523364,0.028037383177570093,0.056074766355140186,0.0,0.037383177570093455,0.04672897196261682,0.056074766355140186,0.04672897196261682,0.17757009345794392,0.07476635514018691,0.037383177570093455,0.018691588785046728,0.04672897196261682,0.10280373831775699,53.37289719626168,1.0033867832847425,5.21673583984375,18450,18575,11717.78079999999,-0.3747663551401871,0.2897196261682243,0.34579439252336447,0.14953271028037382,4h88
1cz8,0.07317073170731707,0.016260162601626018,0.04065040650406504,0.04065040650406504,0.04065040650406504,0.11382113821138211,0.016260162601626018,0.008130081300813009,0.032520325203252036,0.07317073170731707,0.016260162601626018,0.024390243902439025,0.032520325203252036,0.04065040650406504,0.04065040650406504,0.08943089430894309,0.08943089430894309,0.07317073170731707,0.04065040650406504,0.0975609756097561,0.17886178861788618,34.460975609756076,0.9924475772765248,6.09368896484375,45380,45505,13804.175399999991,-0.33008130081300796,0.3333333333333333,0.26016260162601623,0.2032520325203252,0.037383177570093455,0.018691588785046728,0.04672897196261682,0.018691588785046728,0.04672897196261682,0.07476635514018691,0.009345794392523364,0.056074766355140186,0.04672897196261682,0.06542056074766354,0.0,0.018691588785046728,0.056074766355140186,0.08411214953271028,0.018691588785046728,0.16822429906542055,0.102803738317757,0.056074766355140186,0.018691588785046728,0.056074766355140186,0.12149532710280372,39.973831775700916,1.0004616132167155,6.74603271484375,19940,20065,11685.816599999991,-0.3196261682242989,0.29906542056074764,0.3177570093457944,0.12149532710280372,1cz8
3lzf,0.03937007874015748,0.015748031496062992,0.07874015748031496,0.023622047244094488,0.023622047244094488,0.05511811023622047,0.0,0.031496062992125984,0.03937007874015748,0.11023622047244094,0.023622047244094488,0.007874015748031496,0.03937007874015748,0.031496062992125984,0.047244094488188976,0.13385826771653545,0.13385826771653545,0.08661417322834646,0.031496062992125984,0.047244094488188976,0.10236220472440945,21.725984251968494,0.9956390234059728,4.91656494140625,30940,31065,14092.783199999983,-0.09212598425196855,0.3307086614173228,0.2362204724409449,0.19685039370078738,0.07207207207207207,0.018018018018018018,0.04504504504504504,0.02702702702702703,0.02702702702702703,0.11711711711711711,0.0,0.036036036036036036,0.02702702702702703,0.07207207207207207,0.0,0.04504504504504504,0.07207207207207207,0.05405405405405406,0.02702702702702703,0.16216216216216217,0.07207207207207207,0.06306306306306306,0.02702702702702703,0.036036036036036036,0.09009009009009009,42.31351351351349,1.0068639122315592,4.71722412109375,22460,22585,11547.528699999992,-0.28828828828828823,0.26126126126126126,0.3963963963963964,0.17117117117117117,3lzf
5mp6,0.06349206349206349,0.015873015873015872,0.05555555555555555,0.031746031746031744,0.023809523809523808,0.0873015873015873,0.015873015873015872,0.03968253968253968,0.03968253968253968,0.06349206349206349,0.007936507936507936,0.03968253968253968,0.031746031746031744,0.047619047619047616,0.03968253968253968,0.1111111111111111,0.10317460317460317,0.0873015873015873,0.031746031746031744,0.06349206349206349,0.11904761904761904,18.315079365079352,0.9970057997557996,6.09112548828125,33920,34045,13884.239299999981,-0.33095238095238083,0.30952380952380953,0.2698412698412698,0.16666666666666666,0.07563025210084033,0.01680672268907563,0.03361344537815126,0.01680672268907563,0.03361344537815126,0.1092436974789916,0.008403361344537815,0.06722689075630252,0.05042016806722689,0.04201680672268908,0.0,0.008403361344537815,0.05042016806722689,0.05042016806722689,0.03361344537815126,0.18487394957983194,0.09243697478991597,0.05042016806722689,0.008403361344537815,0.06722689075630252,0.1092436974789916,38.59663865546217,1.0036830086580086,9.17633056640625,17420,17545,12494.700599999986,-0.24285714285714288,0.2689075630252101,0.35294117647058826,0.13445378151260504,5mp6
5iv2,0.04201680672268908,0.01680672268907563,0.03361344537815126,0.01680672268907563,0.04201680672268908,0.09243697478991597,0.008403361344537815,0.03361344537815126,0.04201680672268908,0.08403361344537816,0.008403361344537815,0.058823529411764705,0.03361344537815126,0.07563025210084033,0.025210084033613446,0.12605042016806722,0.08403361344537816,0.07563025210084033,0.03361344537815126,0.06722689075630252,0.14285714285714285,41.96806722689075,0.9963252164502163,8.60357666015625,33920,34045,13223.606299999989,-0.2798319327731092,0.33613445378151263,0.31092436974789917,0.1512605042016807,0.037383177570093455,0.018691588785046728,0.037383177570093455,0.04672897196261682,0.037383177570093455,0.08411214953271028,0.009345794392523364,0.08411214953271028,0.028037383177570093,0.07476635514018691,0.0,0.056074766355140186,0.04672897196261682,0.056074766355140186,0.04672897196261682,0.16822429906542055,0.07476635514018691,0.037383177570093455,0.018691588785046728,0.037383177570093455,0.09345794392523363,50.279439252336445,1.0031128522837707,5.69976806640625,16960,17085,11679.779099999989,-0.3588785046728974,0.2897196261682243,0.35514018691588783,0.1588785046728972,5iv2
5c6w,0.08661417322834646,0.015748031496062992,0.047244094488188976,0.047244094488188976,0.031496062992125984,0.10236220472440945,0.0,0.05511811023622047,0.03937007874015748,0.031496062992125984,0.015748031496062992,0.007874015748031496,0.03937007874015748,0.06299212598425197,0.031496062992125984,0.13385826771653545,0.07874015748031496,0.07874015748031496,0.023622047244094488,0.07086614173228346,0.12598425196850394,44.222047244094476,1.001071731234867,4.76153564453125,29910,30035,13709.022199999989,-0.241732283464567,0.29133858267716534,0.2834645669291339,0.18110236220472442,0.09090909090909091,0.01818181818181818,0.05454545454545454,0.01818181818181818,0.02727272727272727,0.09090909090909091,0.01818181818181818,0.03636363636363636,0.03636363636363636,0.07272727272727272,0.0,0.02727272727272727,0.045454545454545456,0.05454545454545454,0.01818181818181818,0.15454545454545454,0.1,0.07272727272727272,0.01818181818181818,0.045454545454545456,0.0909090909090909,35.29636363636362,1.0017279585101366,5.42645263671875,18450,18575,11523.547099999989,-0.16999999999999985,0.2727272727272727,0.3181818181818182,0.18181818181818182,5c6w
6mqr,0.04032258064516129,0.016129032258064516,0.04838709677419355,0.04032258064516129,0.016129032258064516,0.08064516129032258,0.016129032258064516,0.03225806451612903,0.03225806451612903,0.07258064516129033,0.016129032258064516,0.03225806451612903,0.04032258064516129,0.03225806451612903,0.04838709677419355,0.12903225806451613,0.08064516129032258,0.12096774193548387,0.03225806451612903,0.07258064516129033,0.12096774193548387,24.664516129032247,0.9945712215320911,6.09954833984375,35410,35535,13797.310799999987,-0.19354838709677422,0.34677419354838707,0.282258064516129,0.16935483870967744,0.04672897196261682,0.018691588785046728,0.04672897196261682,0.04672897196261682,0.037383177570093455,0.08411214953271028,0.018691588785046728,0.056074766355140186,0.037383177570093455,0.07476635514018691,0.018691588785046728,0.018691588785046728,0.04672897196261682,0.08411214953271028,0.04672897196261682,0.14018691588785046,0.08411214953271028,0.037383177570093455,0.009345794392523364,0.04672897196261682,0.09345794392523364,53.37102803738317,1.0028491253644314,6.08563232421875,12950,13075,11798.987699999994,-0.4869158878504673,0.2616822429906542,0.2897196261682243,0.18691588785046725,6mqr
4okv,0.07079646017699115,0.017699115044247787,0.04424778761061947,0.035398230088495575,0.017699115044247787,0.08849557522123894,0.008849557522123894,0.017699115044247787,0.05309734513274336,0.07964601769911504,0.02654867256637168,0.017699115044247787,0.035398230088495575,0.07964601769911504,0.02654867256637168,0.12389380530973451,0.09734513274336283,0.061946902654867256,0.035398230088495575,0.061946902654867256,0.11504424778761062,33.97522123893803,1.0016957417582417,6.75897216796875,32430,32555,12444.752599999989,-0.431858407079646,0.2743362831858407,0.2654867256637168,0.21238938053097345,0.026785714285714284,0.017857142857142856,0.0625,0.026785714285714284,0.03571428571428571,0.10714285714285714,0.008928571428571428,0.044642857142857144,0.0625,0.11607142857142858,0.008928571428571428,0.008928571428571428,0.05357142857142857,0.05357142857142857,0.03571428571428571,0.10714285714285714,0.09821428571428571,0.0625,0.017857142857142856,0.044642857142857144,0.09821428571428571,45.11249999999997,0.9999256819232547,7.95404052734375,18450,18575,12235.76269999999,-0.20714285714285705,0.3214285714285714,0.2767857142857143,0.17857142857142858,4okv
1a6u,0.058333333333333334,0.016666666666666666,0.041666666666666664,0.03333333333333333,0.025,0.09166666666666666,0.008333333333333333,0.016666666666666666,0.075,0.058333333333333334,0.016666666666666666,0.016666666666666666,0.041666666666666664,0.058333333333333334,0.03333333333333333,0.13333333333333333,0.08333333333333333,0.06666666666666667,0.03333333333333333,0.09166666666666666,0.15,32.92833333333331,1.0025853710853712,9.04046630859375,38390,38515,13426.822499999991,-0.5866666666666666,0.29166666666666663,0.2833333333333333,0.16666666666666669,0.10185185185185185,0.018518518518518517,0.018518518518518517,0.046296296296296294,0.037037037037037035,0.1111111111111111,0.018518518518518517,0.037037037037037035,0.027777777777777776,0.08333333333333333,0.0,0.05555555555555555,0.037037037037037035,0.027777777777777776,0.027777777777777776,0.07407407407407407,0.14814814814814814,0.07407407407407407,0.027777777777777776,0.027777777777777776,0.09259259259259259,27.68333333333332,0.9969259259259259,6.07220458984375,20970,21095,11366.55709999999,-0.011111111111111072,0.28703703703703703,0.2777777777777778,0.23148148148148145,1a6u
4gag,0.025423728813559324,0.01694915254237288,0.03389830508474576,0.03389830508474576,0.00847457627118644,0.06779661016949153,0.0,0.05084745762711865,0.03389830508474576,0.0847457627118644,0.01694915254237288,0.0423728813559322,0.025423728813559324,0.05084745762711865,0.03389830508474576,0.15254237288135594,0.1440677966101695,0.05084745762711865,0.025423728813559324,0.1016949152542373,0.13559322033898305,35.97203389830508,0.9960366972477064,6.42523193359375,34380,34505,13256.555799999984,-0.38559322033898313,0.3220338983050848,0.288135593220339,0.1610169491525424,0.07207207207207207,0.018018018018018018,0.05405405405405406,0.02702702702702703,0.04504504504504504,0.09009009009009009,0.009009009009009009,0.04504504504504504,0.036036036036036036,0.09009009009009009,0.0,0.05405405405405406,0.06306306306306306,0.06306306306306306,0.036036036036036036,0.10810810810810811,0.07207207207207207,0.06306306306306306,0.018018018018018018,0.036036036036036036,0.0990990990990991,35.80900900900898,1.0006526610644257,5.64923095703125,16960,17085,11983.222799999989,-0.2513513513513512,0.2972972972972973,0.3153153153153153,0.1891891891891892,4gag
2hkh,0.06722689075630252,0.01680672268907563,0.04201680672268908,0.03361344537815126,0.01680672268907563,0.08403361344537816,0.008403361344537815,0.025210084033613446,0.05042016806722689,0.06722689075630252,0.03361344537815126,0.06722689075630252,0.025210084033613446,0.05042016806722689,0.04201680672268908,0.10084033613445378,0.06722689075630252,0.10084033613445378,0.025210084033613446,0.07563025210084033,0.11764705882352941,34.5436974789916,0.9983127705627705,8.58721923828125,29910,30035,13249.75799999999,-0.34537815126050414,0.31092436974789917,0.2773109243697479,0.20168067226890757,0.017857142857142856,0.017857142857142856,0.044642857142857144,0.026785714285714284,0.05357142857142857,0.08928571428571429,0.026785714285714284,0.03571428571428571,0.044642857142857144,0.09821428571428571,0.008928571428571428,0.03571428571428571,0.05357142857142857,0.05357142857142857,0.03571428571428571,0.16071428571428573,0.07142857142857142,0.08035714285714286,0.008928571428571428,0.03571428571428571,0.0982142857142857,42.64821428571426,0.999955154877485,7.99884033203125,11460,11585,12203.554999999988,-0.22232142857142842,0.3125,0.3392857142857143,0.15178571428571427,2hkh
4toy,0.061068702290076333,0.015267175572519083,0.04580152671755725,0.03816793893129771,0.04580152671755725,0.10687022900763359,0.007633587786259542,0.04580152671755725,0.05343511450381679,0.07633587786259542,0.022900763358778626,0.030534351145038167,0.04580152671755725,0.03816793893129771,0.04580152671755725,0.0916030534351145,0.09923664122137404,0.04580152671755725,0.03816793893129771,0.04580152671755725,0.1297709923664122,35.689389312977085,0.9981045081967213,8.61956787109375,36440,36565,14530.249499999989,-0.3175572519083972,0.29770992366412213,0.2748091603053435,0.1984732824427481,0.03636363636363636,0.05454545454545454,0.02727272727272727,0.03636363636363636,0.01818181818181818,0.08181818181818182,0.01818181818181818,0.05454545454545454,0.02727272727272727,0.05454545454545454,0.0,0.02727272727272727,0.06363636363636363,0.03636363636363636,0.03636363636363636,0.17272727272727273,0.09090909090909091,0.06363636363636363,0.02727272727272727,0.07272727272727272,0.11818181818181817,40.44727272727271,0.9970998349834984,6.87628173828125,28420,28795,11990.21229999999,-0.25636363636363624,0.2909090909090909,0.34545454545454546,0.12727272727272726,4toy
3cfd,0.025,0.016666666666666666,0.041666666666666664,0.03333333333333333,0.016666666666666666,0.09166666666666666,0.0,0.041666666666666664,0.03333333333333333,0.08333333333333333,0.008333333333333333,0.05,0.03333333333333333,0.058333333333333334,0.06666666666666667,0.13333333333333333,0.1,0.05,0.03333333333333333,0.08333333333333333,0.13333333333333333,40.29166666666666,0.9990990990990993,8.93865966796875,36900,37025,13589.896499999983,-0.6133333333333335,0.3083333333333333,0.30833333333333335,0.15,0.028037383177570093,0.018691588785046728,0.07476635514018691,0.009345794392523364,0.028037383177570093,0.09345794392523364,0.009345794392523364,0.06542056074766354,0.037383177570093455,0.09345794392523364,0.009345794392523364,0.028037383177570093,0.037383177570093455,0.07476635514018691,0.037383177570093455,0.14018691588785046,0.12149532710280374,0.028037383177570093,0.009345794392523364,0.056074766355140186,0.09345794392523364,28.794392523364472,1.0007122206025267,5.58831787109375,14440,14565,11667.783399999986,-0.4130841121495329,0.2803738317757009,0.29906542056074764,0.14018691588785046,3cfd
